시도교육청코드,시도교육청명,행정표준코드,학교명,영문학교명,학교종류명,시도명,관할조직명,설립명,도로명우편번호,도로명주소,도로명상세주소,전화번호,홈페이지주소,남녀공학구분명,팩스번호,고등학교구분명,산업체특별학급존재여부,고등학교일반전문구분명,특수목적고등학교계열명,입시전후기구분명,주야구분명,설립일자,개교기념일,수정일자
Q10,전라남도교육청,8621007,장흥장평중학교,JangheungJangpyeong Middle School,중학교,전라남도,전라남도장흥교육지원청,공립,59306 ,전라남도 장흥군 장평면 장평중앙길,/ 41-18 ,061-862-3612,http://jhjangpyung.ms.jne.kr/,남여공학,061-862-9288, ,N,일반계, ,전기,주간,19500513,19500513,20230615000000
Q10,전라남도교육청,8621004,장흥중학교,Jangheung Middle School,중학교,전라남도,전라남도장흥교육지원청,공립,59322 ,전라남도 장흥군 장흥읍 장흥로 49-1,(장흥읍),061-863-8911,http://jangheung.ms.jne.kr,남여공학,061-863-8916, ,N,일반계, ,전기,주간,19461009,19461009,20230615000000
Q10,전라남도교육청,8621045,장흥향원중학교,Jangheung Hayangwon Middle School,중학교,전라남도,전라남도장흥교육지원청,공립,59323 ,전라남도 장흥군 장흥읍 못골길 1,(장흥읍/ 장흥여자중학교),061-863-9712,http://jhhw.ms.jne.kr,남여공학,061-863-9709, ,N,일반계, ,전기,주간,19651120,19660307,20230615000000
Q10,전라남도교육청,8621011,장흥회덕중학교,Jangheunghoedeok Middle School,중학교,전라남도,전라남도장흥교육지원청,공립,59360 ,전라남도 장흥군 회진면 가학회진로 1519,(회진면),061-867-5123,http://hoideok.ms.jne.kr,남여공학,061-867-0920, ,N,일반계, ,전기,주간,19800307,19800307,20230615000000
Q10,전라남도교육청,8661009,전남체육중학교,Jeonnam Physical Education School,중학교,전라남도,전라남도무안교육지원청,공립,58575 ,전라남도 무안군 일로읍 일로로 126,(일로읍),061-801-0105,jnpschool.hs.jne.kr,남여공학,061-282-4897, ,N,일반계, ,전기,주간,20000301,20000301,20230615000000
Q10,전라남도교육청,8711007,조도중학교,Jodo Middle School,중학교,전라남도,전라남도진도교육지원청,공립,58956 ,전라남도 진도군 조도면 명지길 66,(조도면/ 조도중학교),061-542-5142,http://jodo.hs.jne.kr,남여공학,061-542-5143, ,N,일반계, ,전기,주간,19641219,19641219,20230615000000
Q10,전라남도교육청,8601009,조성중학교,Joseong Middle School,중학교,전라남도,전라남도보성교육지원청,공립,59440 ,전라남도 보성군 조성면 조성2길 4-7,(조성면),061-857-9021,joseong.ms.jne.kr ,남여공학,061-857-7198, ,N,일반계, ,전기,주간,19530415,19530415,20230615000000
Q10,전라남도교육청,8721005,지명중학교,Jimyeong Middle School,중학교,전라남도,전라남도신안교육지원청,공립,58813 ,전라남도 신안군 지도읍 원광정길 18,(지도읍),061-275-0006,jimyeong.ms.jne.kr,남여공학,061-275-0086, ,N,일반계, ,전기,주간,19580929,19580929,20230615000000
Q10,전라남도교육청,8511007,진남여자중학교,Jinnam Girls Middle School,중학교,전라남도,전라남도여수교육지원청,공립,59629 ,전라남도 여수시 미평10길 5,(미평동),061-650-6601,jinnam.ms.jne.kr,여,061-653-6571, ,N,일반계, ,전기,주간,19830122,19830306,20230615000000
Q10,전라남도교육청,8711004,진도군내중학교,Jindo Gunnae Middle School,중학교,전라남도,전라남도진도교육지원청,공립,58902 ,전라남도 진도군 군내면 금골길 26,(군내면/군내중학교),061-542-4030,http://gunnae.ms.jne.kr,남여공학,061-542-9556, ,N,일반계, ,전기,주간,19710125,19710310,20230615000000
Q10,전라남도교육청,8711008,진도중학교,Jindo Middle School,중학교,전라남도,전라남도진도교육지원청,사립,58914 ,전라남도 진도군 진도읍 교동3길 9,/ 진도중학교 (진도읍),061-544-2413,http://jindo.ms.jne.kr,남여공학,061-544-4530, ,N,일반계, ,전기,주간,19661219,19671002,20230615000000
Q10,전라남도교육청,8711010,진도지산중학교,Jindo Jisan Middle School,중학교,전라남도,전라남도진도교육지원청,사립,58950 ,전라남도 진도군 지산면 인지독치1길 21-62,(지산면/ 진도지산중학교),061-542-0010,http://jindojisan.ms.jne.kr/,남여공학,061-542-3211, ,N,일반계, ,전기,주간,19691117,19680407,20230623000000
Q10,전라남도교육청,8551007,진상중학교,Jinsang Middle School,중학교,전라남도,전라남도광양교육지원청,공립,57707 ,전라남도 광양시 진상면 신시길 177,/ 진상중학교 (진상면/ 진상중학교/ 항만물류고등학교),061-772-1011/1012,http://jinsang.ms.jne.kr,남여공학,061-772-3351, ,N,일반계, ,전기,주간,19540528,19481015,20230615000000
Q10,전라남도교육청,8511028,진성여자중학교,Jinsung Girls Middle School,중학교,전라남도,전라남도여수교육지원청,사립,59749 ,전라남도 여수시 봉강서4길 3,(봉강동),061-640-2163,http://jinsung.ms.jne.kr,여,061-641-6896, ,N,일반계, ,전기,주간,19521228,19530901,20230615000000
Q10,전라남도교육청,8561007,창평중학교,Changpyeong Middle School,중학교,전라남도,전라남도담양교육지원청,공립,57388 ,전라남도 담양군 창평면 창평로 565-17,(창평면),061-381-0885,http://cp.ms.jne.kr,남여공학,061-381-0887, ,N,일반계, ,전기,주간,19680311,19680311,20230615000000
Q10,전라남도교육청,8631040,청람중학교,Cheongram Middle School,중학교,전라남도,전라남도강진교육지원청,공립,59220 ,전라남도 강진군 군동면 석교로 395,/ 청람중학교 (군동면),061-430-8114,http://chungram.ms.jne.kr,남여공학,061-430-8109, ,N, , ,전기,주간,20130301,20130516,20230615000000
Q10,전라남도교육청,8701006,청산중학교,Cheongsan Middle School,중학교,전라남도,전라남도완도교육지원청,공립,59151 ,전라남도 완도군 청산면 청산로 1579-74,"(청산면, 청산중학교)",061-552-8544,yd-cheongsan.ms.jne.kr,남여공학,061-554-7304, ,N,일반계, ,전기,주간,19670306,19670306,20230615000000
Q10,전라남도교육청,8511005,충덕중학교,Chungdeok Middle School,중학교,전라남도,전라남도여수교육지원청,공립,59723 ,전라남도 여수시 덕충안길 79,/ 충덕중학교 (덕충동),061-690-0310,http://chungdeok.ms.jne.kr/user/indexMain.action?siteId=chungdeok_ms,남,061-690-0303, ,N,일반계, ,전기,주간,19810306,19810306,20230615000000
Q10,전라남도교육청,8591010,포두중학교,Podu Middle School,중학교,전라남도,전라남도고흥교육지원청,공립,59524 ,전라남도 고흥군 포두면 우주로 628-34,(포두면/ 포두중학교),061-832-5421,http://podu.ms.jne.kr,남여공학,061-833-5920, ,N,일반계, ,전기,주간,19651224,19651224,20230615000000
Q10,전라남도교육청,8721006,하의중학교,Haui Middle School,중학교,전라남도,전라남도신안교육지원청,공립,58856 ,전라남도 신안군 하의면 곰실길 11-8,/ 하의중학교 (하의면),061-275-4020,http://hi-go.hs.jne.kr,남여공학,061-275-8812, ,N,일반계, ,전기,주간,19641205,19650312,20230615000000
Q10,전라남도교육청,8490311,학력인정목포제일정보중학교,Mokpo Jeil Information Middle School,평생학교(중)-2년6학기,전라남도,전라남도교육청,기타,58732 ,전라남도 목포시 산정로 104,(산정동),061-276-4947,http://,남여공학,061-276-4990,일반고,N,일반계, ,전기,주야간,19600501,19600501,20230615000000
Q10,전라남도교육청,8490446,학력인정홍지중학교,HongJee Middle School,평생학교(중)-2년6학기,전라남도,전라남도교육청,기타,59416 ,전라남도 보성군 벌교읍 녹색로 5071,(벌교읍),061-850-2005,http://hjmh.hs.jne.kr/,남여공학,061-850-2010, ,N, , ,전기,주야간,20160501,20160501,20230615000000
Q10,전라남도교육청,8521161,한국바둑중학교,Korea Baduk Middle school,중학교,전라남도,전라남도순천교육지원청,공립,57911 ,전라남도 순천시 주암면 조달진로 27,(주암면),061-759-1870,http://kbd.hs.jne.kr,남여공학,061-759-1895, ,N, , ,전기,주간,20180301,20180301,20230615000000
Q10,전라남도교육청,8561006,한재중학교,Hanjae Middle school,중학교,전라남도,전라남도담양교육지원청,공립,57328 ,전라남도 담양군 대전면 대치9길 43-1,(대전면/ 한재중학교),061-380-9600,http://hanje.ms.jne.kr,남여공학,061-383-9151, ,N,일반계, ,전기,주간,19550503,19550503,20230615000000
Q10,전라남도교육청,8671007,함평손불중학교,Hampyeong Sonbul Middle School,중학교,전라남도,전라남도함평교육지원청,공립,57110 ,전라남도 함평군 손불면 손불중앙길 7-6,(손불면),061-323-4565,http://sonbul.ms.jne.kr/,남여공학,061-323-7632, ,N,일반계, ,전기,주간,19600601,19600601,20230615000000
Q10,전라남도교육청,8671008,함평신광중학교,Hampyeong Singwang Middle School,중학교,전라남도,전라남도함평교육지원청,공립,57107 ,전라남도 함평군 신광면 덕일길 35,/ 함평신광중학교 (신광면),061-322-5928,http://singwang.ms.jne.kr,남여공학,061-323-5028, ,N,일반계, ,전기,주간,19710116,19710309,20230615000000
Q10,전라남도교육청,8671005,함평여자중학교,Hampyeong Girls Middle school,중학교,전라남도,전라남도함평교육지원청,공립,57143 ,전라남도 함평군 함평읍 곤재로 13-7,/ 함평여자중학교 (함평읍),061-322-2585,http://hpg.ms.jne.kr,여,061-324-5277, ,N,일반계, ,전기,주간,19550503,19550503,20230615000000
Q10,전라남도교육청,8671006,함평월야중학교,Hampyeong Wolya Middle School,중학교,전라남도,전라남도함평교육지원청,공립,57124 ,전라남도 함평군 월야면 문화로 695,(월야면/ 월야중학교),061-323-1178,http://wolya.ms.jne.kr,남여공학,061-322-8205, ,N,일반계, ,전기,주간,19530415,19530415,20230615000000
Q10,전라남도교육청,8671004,함평중학교,Hampyeong Middle School,중학교,전라남도,전라남도함평교육지원청,공립,57146 ,전라남도 함평군 함평읍 영수길 275,(함평읍),061-350-0610,http://hamp.ms.jne.kr/,남여공학,061-324-5586, ,N,일반계, ,전기,주간,19290918,19290918,20230615000000
Q10,전라남도교육청,8671009,함평해보중학교,Hampyeong Haebo Middle School,중학교,전라남도,전라남도함평교육지원청,공립,57117 ,전라남도 함평군 해보면 해삼로 298,(해보면/ 해보중학교),061-323-0006,haebo.ms.jne.kr,남여공학,061-323-1228, ,N,일반계, ,전기,주간,19710116,19710116,20230910000000
Q10,전라남도교육청,8641005,해남제일중학교,Haenam Jeil Middle School,중학교,전라남도,전라남도해남교육지원청,공립,59023 ,전라남도 해남군 해남읍 명문길 19,(해남읍),061-535-4282,hnjeil.ms.jne.kr,남여공학,061-535-4285, ,N,일반계, ,전기,주간,19660312,19660312,20230615000000
Q10,전라남도교육청,8641004,해남중학교,Haenam Middle School,중학교,전라남도,전라남도해남교육지원청,공립,59034 ,전라남도 해남군 해남읍 중앙1로 225,(해남읍),061-536-4405,http://hnm.ms.jne.kr/,남여공학,061-536-4920, ,N,일반계, ,전기,주간,19200301,19200301,20230615000000
Q10,전라남도교육청,8681013,해룡중학교,Haeryong Middle School,중학교,전라남도,전라남도영광교육지원청,사립,57047 ,전라남도 영광군 영광읍 중앙로 120,(영광읍),061-350-1152,haeryong.ms.jne.kr,남,061-350-1188, ,N,일반계, ,전기,주간,19700601,19710305,20230615000000
Q10,전라남도교육청,8661012,해제중학교,Haeje Middle School,중학교,전라남도,전라남도무안교육지원청,사립,58502 ,전라남도 무안군 해제면 양간로 97,/ 해제중학교 (해제면),061-452-6506,http://haeje.ms.jne.kr,남여공학,061-454-0733, ,N,일반계, ,전기,주간,19670406,19670406,20230615000000
Q10,전라남도교육청,8641011,현산중학교,Hyeonsan Middle School,중학교,전라남도,전라남도해남교육지원청,공립,59058 ,전라남도 해남군 현산면 탑동리길 ,39 ,061-532-7692,http://hyunsan.ms.jne.kr/,남여공학,061-533-7694, ,N,일반계, ,전기,주간,19700318,19700318,20230615000000
Q10,전라남도교육청,8641007,화산중학교,Hwasan Middle School,중학교,전라남도,전라남도해남교육지원청,공립,59049 ,전라남도 해남군 화산면 연정길 29,(화산면),061-535-2014,http://hwasan.ms.jne.kr,남여공학,061-535-2015, ,N,일반계, ,전기,주간,19520401,19520401,20230615000000
Q10,전라남도교육청,8611006,화순도곡중학교,Hwasundogok Middle School,중학교,전라남도,전라남도화순교육지원청,공립,58148 ,전라남도 화순군 도곡면 천암1길 64,(도곡면/ 화순도곡중학교),061-372-4087,http://hsdogok.ms.jne.kr,남여공학,061-373-9280, ,N,일반계, ,전기,주간,19710311,19710311,20230615000000
Q10,전라남도교육청,8611009,화순도암중학교,Hwasundoam Middle School,중학교,전라남도,전라남도화순교육지원청,공립,58158 ,전라남도 화순군 도암면 권동길 4-6,/ 화순도암중학교 (도암면),061-373-0586,http://doam.ms.jne.kr,남여공학,061-373-8072, ,N,일반계, ,전기,주간,19710116,19710311,20230615000000
Q10,전라남도교육청,8611012,화순동면중학교,Hwasundongmyeon Middle School,중학교,전라남도,전라남도화순교육지원청,공립,58131 ,전라남도 화순군 동면 천덕길 104,(동면/ 화순동면중학교),061-372-8068,http://hsd.ms.jne.kr,남여공학,061-373-9747, ,N,일반계, ,전기,주간,19741227,19750310,20230615000000
Q10,전라남도교육청,8611010,화순동복중학교,Hwasundongbok Middle School,중학교,전라남도,전라남도화순교육지원청,공립,58102 ,전라남도 화순군 동복면 김삿갓로 764,(동복면/ 화순동복중학교),061-372-2383,http://dongbok.ms.jne.kr,남여공학,061-373-9655, ,N,일반계, ,전기,주간,19710310,19710310,20230615000000
Q10,전라남도교육청,8611011,화순북면중학교,Hwasunbukmyeon Middle School,중학교,전라남도,전라남도화순교육지원청,공립,58101 ,전라남도 화순군 백아면 백아로 1198,(백아면/ 북면중학교),061-372-5082,http://hsbm.ms.jne.kr,남여공학,061-372-5281, ,N,일반계, ,전기,주간,19710116,19710310,20230615000000
Q10,전라남도교육청,8611008,화순사평중학교,Hwasunsapyeong Middle School,중학교,전라남도,전라남도화순교육지원청,공립,58144 ,전라남도 화순군 남면 외남로 54,(남면),061-372-6083,http://sapyung.ms.jne.kr,남여공학,061-373-9184, ,N,일반계, ,전기,주간,19710116,19710310,20230615000000
Q10,전라남도교육청,8611007,화순이양중학교,Hwasuniyang Middle School,중학교,전라남도,전라남도화순교육지원청,공립,58165 ,전라남도 화순군 이양면 이양로 100-35,(이양면/ 이양중고등학교),061-372-3101,http://iyang.ms.jne.kr,남여공학,061-372-2679, ,N,일반계, ,전기,주간,19710116,19710116,20230615000000
Q10,전라남도교육청,8611005,화순제일중학교,Hwasunjeil Middle School,중학교,전라남도,전라남도화순교육지원청,공립,58138 ,전라남도 화순군 화순읍 칠충로 33,(화순읍/화순제일중학교),061-379-0310,http://hsjeil.ms.jne.kr,남여공학,061-379-0390, ,N,일반계, ,전기,주간,19691014,19700316,20230615000000
Q10,전라남도교육청,8611004,화순중학교,Hwasun Middle School,중학교,전라남도,전라남도화순교육지원청,공립,58121 ,전라남도 화순군 화순읍 칠충로 71,(화순읍),061-379-0100,http://hwasun.ms.jne.kr/,남여공학,061-379-0123, ,N,일반계, ,전기,주간,19470904,19471015,20230615000000
